8,2,36,0,8,"main@1-8@./8.py","./8.py","main","main( )",1,8
3,1,16,0,3,"main@1-3@./9.py","./9.py","main","main( )",1,3
8,2,40,0,8,"main@1-8@./6.py","./6.py","main","main( )",1,8
8,2,40,0,8,"main@1-8@./2.py","./2.py","main","main( )",1,8
8,2,34,0,8,"main@1-8@./3.py","./3.py","main","main( )",1,8
8,2,40,0,8,"main@1-8@./7.py","./7.py","main","main( )",1,8
8,2,40,0,8,"main@1-8@./0.py","./0.py","main","main( )",1,8
8,2,40,0,8,"main@1-8@./4.py","./4.py","main","main( )",1,8
8,2,40,0,8,"main@1-8@./5.py","./5.py","main","main( )",1,8
8,2,40,0,8,"main@1-8@./1.py","./1.py","main","main( )",1,8
